# BEAST v1.10.5 Prerelease #23570d1
# Generated Thu Aug 27 16:44:02 PDT 2020 [seed=666]
# -seed 666 -overwrite /Users/homefolder/FluHawkes/xml/fluCombi_geo_BMDS_Hawkes_Exper.xml
state	AE1	AE2	AF1	AF2	AG1	AG2	AL1	AL2	AM1	AM2	AN1	AN2	AO1	AO2	AR1	AR2	AT1	AT2	AU1	AU2	AW1	AW2	AZ1	AZ2	BA1	BA2	BB1	BB2	BD1	BD2	BE1	BE2	BF1	BF2	BG1	BG2	BH1	BH2	BJ1	BJ2	BM1	BM2	BN1	BN2	BO1	BO2	BR1	BR2	BS1	BS2	BW1	BW2	BY1	BY2	BZ1	BZ2	CA1	CA2	CD1	CD2	CG1	CG2	CH1	CH2	CI1	CI2	CK1	CK2	CL1	CL2	CM1	CM2	CN1	CN2	CO1	CO2	CR1	CR2	CU1	CU2	CV1	CV2	CY1	CY2	CZ1	CZ2	DE1	DE2	DJ1	DJ2	DK1	DK2	DM1	DM2	DO1	DO2	DZ1	DZ2	EC1	EC2	EE1	EE2	EG1	EG2	ER1	ER2	ES1	ES2	ET1	ET2	FI1	FI2	FJ1	FJ2	FR1	FR2	GA1	GA2	GB1	GB2	GD1	GD2	GE1	GE2	GF1	GF2	GH1	GH2	GI1	GI2	GM1	GM2	GN1	GN2	GP1	GP2	GQ1	GQ2	GR1	GR2	GT1	GT2	GU1	GU2	GY1	GY2	HK1	HK2	HN1	HN2	HR1	HR2	HT1	HT2	HU1	HU2	ID1	ID2	IE1	IE2	IL1	IL2	IN1	IN2	IR1	IR2	IS1	IS2	IT1	IT2	JM1	JM2	JO1	JO2	JP1	JP2	KE1	KE2	KG1	KG2	KH1	KH2	KN1	KN2	KR1	KR2	KW1	KW2	KY1	KY2	KZ1	KZ2	LA1	LA2	LB1	LB2	LC1	LC2	LK1	LK2	LT1	LT2	LU1	LU2	LV1	LV2	LY1	LY2	MA1	MA2	MD1	MD2	ME1	ME2	MG1	MG2	MK1	MK2	ML1	ML2	MM1	MM2	MN1	MN2	MO1	MO2	MP1	MP2	MQ1	MQ2	MR1	MR2	MT1	MT2	MU1	MU2	MV1	MV2	MW1	MW2	MX1	MX2	MY1	MY2	MZ1	MZ2	NAm1	NAm2	NC1	NC2	NE1	NE2	NG1	NG2	NI1	NI2	NL1	NL2	NO1	NO2	NP1	NP2	NZ1	NZ2	OM1	OM2	PA1	PA2	PE1	PE2	PF1	PF2	PG1	PG2	PH1	PH2	PK1	PK2	PL1	PL2	PR1	PR2	PT1	PT2	PW1	PW2	PY1	PY2	QA1	QA2	RE1	RE2	RO1	RO2	RS1	RS2	RU1	RU2	RW1	RW2	SA1	SA2	SC1	SC2	SD1	SD2	SE1	SE2	SG1	SG2	SI1	SI2	SK1	SK2	SL1	SL2	SN1	SN2	SR1	SR2	SV1	SV2	SY1	SY2	TC1	TC2	TD1	TD2	TG1	TG2	TH1	TH2	TJ1	TJ2	TM1	TM2	TN1	TN2	TO1	TO2	TR1	TR2	TT1	TT2	TW1	TW2	TZ1	TZ2	UA1	UA2	UG1	UG2	US1	US2	UY1	UY2	UZ1	UZ2	VC1	VC2	VE1	VE2	VG1	VG2	VI1	VI2	VN1	VN2	WS1	WS2	YE1	YE2	ZA1	ZA2	ZM1	ZM2	ZW1	ZW2
0	-1.58800649111927	2.81168384044617	-1.58465759051269	3.6795801291124	2.6641457837689	2.58486275100676	2.69317948935756	4.04184652960557	0.252738899350573	3.52598698553647	3.46315620174288	-0.446060293165755	2.58316032343397	2.94077536861025	5.20930152746049	-0.727478230899402	0.792457349707641	3.67774210940943	-0.992194520411541	-2.15038458730114	3.16188506595421	-1.09364428932039	-0.0186060301480383	3.99211079431551	1.82539218022595	4.37425590332252	2.73496480695864	1.07659612349391	-3.592134037113	2.57991206483991	2.5921491742484	3.47998137974989	2.08550566715673	3.53331958169733	1.83695736218811	4.37979891170136	-1.08652266920181	3.6026517914371	2.15095375402839	3.78587972077782	2.77972304091912	-0.475496995878373	-2.73406103799533	-0.921559726048128	4.93683967260506	-1.65480890752991	4.55585236015744	-0.173427358526488	2.85964626436012	-0.899092596084024	1.09578358571224	2.21667521169099	1.58863063334334	4.1901909718725	2.90069180821186	-0.931809360376062	2.53442271995486	-0.383966730139087	1.44982193200562	2.94568940880536	1.63752563637062	3.70388108519175	1.87893055599844	3.39564148705929	2.26007818409336	3.73077839534343	1.2964205447891	-2.47163247963873	5.09815143128334	-1.71601413451371	1.90091536183552	3.8217154224526	-1.61133099903257	-0.552523195474743	3.70759901741374	-1.20193313557067	3.19131886411032	-1.11375229514491	3.48933255671148	1.97726882309032	3.5033427448156	-0.439634538322169	1.87460995781316	4.26961417714388	1.76060773088997	4.33630026875664	1.37937186762668	2.9611757231239	-0.814757605674784	2.84968808913736	1.42189661717178	3.07559678342361	3.61976786653469	0.349992853149162	3.19821745805712	-0.839549492413222	1.81663081713537	3.14897568853201	3.69239915378629	-1.20328449584194	1.80042261293923	4.67054947059713	0.76010621411548	3.77462944403226	0.658371094431641	5.82418652882393	2.88253315237468	3.82884726242462	-1.23802471487117	4.08795154312117	0.887755325524939	2.57926965985149	1.15254648213018	-1.98871489683822	1.50714004665242	2.71189823247124	1.78987069065048	3.64481872677157	1.32969165874644	3.03310447961838	3.78777939867078	-0.640154993728589	0.743259791176367	3.92639428792756	2.37033657154256	3.1527414497707	2.80707003607816	2.77251188289514	1.54170611874534	3.46140115515549	3.22845403467962	1.36942436624133	2.34668935558815	3.08450220935797	2.13047271501738	2.94701335878107	3.20637021364038	4.35296479171732	1.76114734133131	3.96346145455406	3.17762215786505	-1.12690158367452	0.300179648843166	-2.43208252746509	3.65557777299474	-1.41738625002439	-1.60614798454994	-0.953400772957658	3.08390721439547	-1.07804161753869	1.72464407937113	4.21899335939333	2.9372341146739	-0.957379262071851	1.73336958440493	4.37466036173748	-3.24650338347951	-1.06001621189531	1.80612842259668	3.19054883531909	2.41709927297055	1.52383195410863	-1.84221321425527	3.13402788812769	-1.11181363889004	3.80806095801282	2.72843139700144	1.54884249369292	2.13271681692081	3.27763969159355	2.9754157970509	-0.944965750788616	1.57288891057985	3.24742317747374	-0.172785417690621	-1.48877427308069	0.748676292864886	4.79305883225119	-1.575110693931	2.57256261422808	-4.54616858638099	0.104883167700514	3.70554672449441	-0.684813580901714	-0.804171513675773	-1.65001053649095	-0.327038375770639	4.20571190560096	2.99180971552881	-1.00356307487477	-0.723284366068364	2.76751798328177	-4.35629130165068	0.252132158516733	0.520935674207029	4.67125088189818	3.03489230744598	0.910041130585558	-2.36527449544921	3.03656461518175	1.79371177224854	4.54205933180908	2.16521777836935	4.3552795945244	1.80746381210783	4.55058905536384	1.84135114936584	5.14958287004953	1.99346569047319	3.57927191630951	1.80050544728472	4.59216242563521	2.21284578679947	4.93175529848316	0.899447206008001	2.89370513987355	1.99548895146319	4.49056641677993	2.43765319108248	3.09621853556743	-4.31906772014992	0.728837453851475	-1.45017075795839	-1.12503453445777	-1.78301177159015	-2.26277542121722	-0.430825145784169	-2.57361572700767	1.90558536349107	3.25312772519068	2.16379755823674	3.3710897438871	1.78317479270747	4.20436882019013	0.0604374617266344	2.97441346099124	-1.39829985103499	2.8210884199591	0.655437041220275	3.16290290718308	2.93614827265526	-0.920754663625893	-3.6954478890536	0.575421948097424	1.17226214416902	2.34685640141347	1.22993261031436	2.54264376519152	-0.786379737934147	-3.12164760020956	2.10099808756755	3.66170903377218	1.72936069310285	4.26164225483612	3.23948314600355	-1.20197899568033	1.32911589278704	2.62567344085323	1.94433904416256	4.57667242045652	-4.52305180636969	2.38394858315476	0.358737032819292	-2.37740325284368	-2.33148345141793	3.95428072448588	4.0803435326602	-1.58657714962141	4.14499080551664	-1.44869619095971	2.71545243178587	-1.39112957951782	-1.4859586199017	-2.72940118351864	-1.25066331355989	-2.10759180484101	-0.989388584888353	3.26082983579766	2.02530233007294	3.70837260290689	2.99081675797751	-0.99217571798589	2.96819412235441	3.84011409736122	-1.54502124733639	-4.20130639842602	6.23946863410532	-0.696791299691389	-1.96122813648343	3.3176804281212	1.67385937231954	2.74335827711127	2.33875589752447	4.7146957026146	2.13996380500247	4.37059917054512	0.318452028573559	2.74029716427973	1.0018402127994	5.212632079769	-1.41286968072954	3.84227198116498	0.657514201258285	3.67330302249596	-0.856666623638831	4.53550977110674	1.59452365319865	3.97042101353298	-3.18461705076156	0.417359373974216	1.67076448581091	4.34613263206842	1.58319512889809	4.86021519702373	2.51369820434415	2.8399141282518	3.51337694116202	0.758065138768113	2.38299354194802	2.96306161737472	3.19505196132511	-1.16563358176403	0.38701446833116	4.95496760537121	2.9092693382521	-0.938690794142503	1.5664092554972	3.64227531382271	1.84460986129861	3.8472193973128	-2.92182092345567	0.711925877003492	-0.117262487427765	2.89115827853166	-0.780070218596253	3.78111803526771	1.9013196706389	3.7791968751858	0.462764076451079	-3.37368493242383	1.30194118041506	3.67064557900627	3.56831371928342	-1.20158894274776	-1.00458006900543	-2.19539974851478	0.906646554513085	4.08710899445252	1.39070948947695	3.68703487002893	1.285711295948	5.03639494738698	2.29354056317372	-0.447126766755801	6.51695796485084	-0.871827289417613	-2.08177706438987	3.14513263698519	3.46679273903396	1.0305343764397	3.85220354907714	-0.822319267056359	3.76129667681813	-1.57935313975329	3.19538785773059	-1.16477238267299	-2.85493457260502	-1.11763851978823	2.36575429885126	-2.22453335820995	-0.757200984381799	4.66356143801988	1.00374292004408	2.06865708668929	1.73786096929276	3.02049196484786	1.3385026606244	2.84640420692184
10000	-1.5623939917618233	3.8780962945949993	-3.570917208216013	6.361887507679362	5.929113598914312	4.055988082460572	4.562716525269244	5.918920046679832	-0.4375424057244294	6.596894749953887	5.486553757954578	2.177653565567036	6.080067990168173	4.415621666231346	6.11916483931892	-1.0578528614204687	0.7563234141091448	4.651668590317454	-0.6056084124008457	-3.030989464438868	4.670625873772541	-3.4866223053872707	-0.653564903950964	6.5722436913145845	1.8199962541754484	8.144228886180318	5.239148504050128	2.7250295485269116	-5.726469371633884	1.9285264085039764	3.651516121006658	4.184851123592846	4.521815493256374	7.017566385130389	3.215023682415522	6.162976725813911	-2.3717939717100065	5.373678926018367	4.247593287649779	7.305710886650596	4.48588460108282	-3.2194827149995784	-4.449355949328596	-3.742569332397781	7.502836495341412	-1.944411355424539	5.894548313221503	0.178005112853161	4.023134764289741	-2.62270640303389	4.411830614782823	5.0211122478819625	0.29925945407413934	7.560160821819773	4.899365896348904	-4.246013640512596	2.8111641392617503	0.9144286120923517	3.813375481959533	-7.227120893407303	3.49737344611743	7.4156382489668315	2.517119292579128	3.612098527048859	4.786071704824633	6.272162799819056	0.960428535338769	-6.626591021146518	5.971698913358285	-2.738357917955079	3.4659447355263624	7.049996042817283	-1.51425079836923	0.8456012016619711	5.684031447916186	-1.9468971118624945	4.643640295174648	-3.236367460762215	5.904179742779066	3.090989612096627	6.325379228654169	2.244292817170595	3.16486479559071	5.637540977002614	2.4966557729572365	5.445186319371016	1.6032813520266433	2.720710946914019	-2.98834665396413	6.822723548133852	1.9705351539426774	4.242098706669773	7.464283923256052	3.426299077021129	4.305513179443094	-2.380738790180879	2.93895754510461	4.545659463468778	5.6192885450432435	-3.1491788045278306	2.344533909463933	7.084135808938782	0.7554572058049113	5.644562969154003	0.13686556814244133	8.912417416537446	3.4653562139899607	3.318614942228181	-2.469674592567708	6.366455949902024	1.0931926956137923	4.678790639477152	1.0132969099345668	-5.143126323334721	1.763671197101679	2.596992944902332	3.3808232346287923	7.3915012882065945	1.7858953004219011	2.2617442319743977	6.507965544372364	-5.3486220214037825	-0.4300279170888128	7.616798669024801	5.567605096724091	4.625766627108713	4.5902971476304275	5.37205725943864	4.0009602612391815	5.1220987355550625	6.908984849728104	4.477523713014379	5.344358017223217	5.835080784528846	1.5594588146955033	6.990594115527577	5.638964446927833	7.039875357085177	2.667925746059408	5.14057472570525	4.6901817854635945	-3.854019103539813	1.4708106995988441	-3.6348933983444924	7.177388235588551	1.4841438061166865	-1.7694111185577321	-0.9368409256913662	4.771469110831577	-4.055914776540385	2.9414417881216375	5.925233962835794	4.708820550567957	-3.931732935119736	2.657590561111844	5.644195215498159	-4.1192170974334585	-1.8014935188620336	2.891315754407221	3.48403156833172	3.2136165539620483	3.4736907871710683	-2.7192070733225653	3.668698640678277	-1.8915260302438113	5.632288132963393	4.806140942502343	3.3137958703275325	2.7353087513732666	3.276971181715571	4.228139847542517	-2.664857953614659	-0.1061954546820264	5.969324818375842	-0.04962927908389986	-0.8775971255879708	-0.6604755818525206	6.515288586538777	-2.2572639826464393	6.177145871017634	-5.102684682908036	-1.6453994854796374	5.986305267032298	-4.951867546987961	-0.7740192574345388	-0.7441990605548217	-2.3564482892155327	5.662828063238443	4.6885064308624	-3.938728074871123	-0.9690020161697804	6.111806156185024	3.344317692770296	-1.9787506714369782	-0.6353826009642956	6.526520360801521	6.324364166450511	3.2474395424010254	-4.129985693908991	4.216506239396344	2.7312813783949625	6.900155046053835	4.693162623280092	5.25913549055801	2.1296022523369045	6.900597457205071	1.1765558548439816	7.698746937852876	2.9589466163237965	4.973296870605899	1.439419009944292	8.119651546669232	2.9582884818689985	8.163571348140009	0.5904465791020219	6.899658142589023	3.045603143607118	7.785376114685608	5.14662960063534	5.787675232447372	-6.2657911049271275	-0.12186596486994128	-4.809851957178918	-4.00097190019381	-3.600866297771091	-3.125674105531459	3.457867949586043	2.3365825005655707	0.7084645878024616	7.329506824743061	5.5202543173850565	5.829085394196555	3.6946563841884585	5.598812648515698	-0.8141618477761747	5.6131626883709655	-3.49336227312035	5.258526557865419	0.06458711067536128	-8.148141733201184	4.1997520563465365	-1.4364284911847411	-3.9956637441251313	-0.2549803820313659	4.480209819330883	5.044030340766199	4.000346781930698	5.015286526327615	-1.0903264460452324	-5.833302958951897	4.092147472934994	7.610377514426483	1.3081735552223568	7.180028419932308	5.058089647040058	-4.113750306323031	1.5818626942951624	2.8890805394778445	2.155158812263555	5.949936951913312	-5.468297538487283	3.165622235600144	0.8050421107989206	-4.511756082320884	-4.111857077043174	4.8995375516009645	6.068783912417694	-2.448767495131964	5.9932340819094145	-2.034827494819044	3.524848056400728	-4.487476013933518	-2.341920672505913	-6.467028760592523	-2.6210547489451588	-2.5304014702308275	-2.592212075051522	5.146384804647692	2.874602430430791	4.948330570461233	3.949356920494427	-1.8702693699567137	4.390045683250346	3.59218977291597	-3.255089769951957	-5.998021761024046	8.37388388263409	-1.2805723353086613	-2.989788353260648	4.542128307132466	3.9074605044895296	4.805028651556842	3.845153418413428	6.060396052889003	2.9764211347396814	6.90386851919357	0.18273334975003952	4.2755630692488165	-0.7212274781570235	8.85583315780462	-3.227686828406894	5.404327414310064	-0.5533904010264517	7.580426719234923	-3.274406115160829	7.25554100806183	3.2771864306023546	4.549274956660216	-3.091819817971113	-0.5400824788226462	3.305237259690373	6.696676019933643	1.3616309901363066	6.998896031732753	5.705562434640775	5.940313749620768	5.5674048481498195	3.4786219614066543	2.0134508297249116	7.377515984009327	4.560471131876476	-3.739120664184696	1.4776721370474708	7.13103572764376	4.868095433523415	-4.269114951477389	1.5539987716467054	8.085101545390334	2.334950804635093	7.762401674373389	-3.3585265274430234	0.11291541398115051	-0.5750729088350931	7.026524592462589	-2.4212079696882847	5.889173745298296	3.0980854778918596	5.173921952438273	-0.25432448336426916	-7.419642542222748	1.1092143118120852	5.023926079582707	6.416822200392972	1.8242554522948136	-1.6607224912570313	-4.160265897202108	5.307645048829164	5.448549679095676	0.38712167276981085	6.242077981385372	-0.8469802757769692	8.135392955474373	2.4193755055331976	-0.6697648571154702	7.916989156995651	-1.3298313812687155	-2.6435906053958016	5.221143637945927	6.978856381795416	3.7584514313403337	6.012121963911047	0.9169436120085687	5.2302346848942864	-4.482439299527383	4.7481133002537925	-4.024274097062164	-3.774025148775054	-2.350666656302301	1.9247900882113782	-6.805348492007335	-3.1842367738890993	6.9296123757132015	1.2144204194808024	4.2002698705320105	4.714678784691782	4.9654775752506435	4.529683517154469	4.794201038545167
20000	-1.6244598642699197	3.855533831740624	-3.7017639572948386	6.327342627874266	5.890460263297574	4.126502014926499	4.504861471679442	5.984427838947758	-0.36125532352491846	6.647295760776808	5.443322033489067	2.2666521461685023	6.139532550402248	4.315622612789917	6.109564228592422	-1.1371260831217624	0.740015765804847	4.673342713147352	-0.6502824610391384	-3.061776342329318	4.6244028722709585	-3.496564928915376	-0.4969194494679357	6.574565083225518	1.8275918428761626	8.17724846395606	5.210074167245834	2.693798507195625	-5.704502928923948	2.05164478528895	3.694159540458813	4.159188557790867	4.57484729182332	6.959690316378327	3.1215249232162985	6.187242884936396	-2.3433757108327855	5.387145910483337	4.419077288028991	7.216553343362056	4.457344504246787	-3.216554560034889	-4.528353668811232	-3.672516420029012	7.495165746928538	-1.8766707005306809	5.834062930705584	0.1599797928789816	3.957199510952553	-2.630328408774019	4.432045464755567	4.991309963834503	0.35014615471299215	7.585940265697547	4.8256073298940505	-4.417178781498136	2.8199584693915845	0.8769693426876184	3.709681765703811	-7.3412462584889555	3.454292761962911	7.425659748452513	2.4860640885220398	3.637140750950648	4.803611055018086	6.230263598116812	0.8762609125845685	-6.627881964966217	5.9664296020940855	-2.7851048255864175	3.49923176714631	6.998381254765374	-1.518545014769743	0.9004618504364889	5.6596928101701485	-2.03284521642192	4.565358738440251	-3.1992039366834213	5.992200237788194	3.001870334950164	6.301424229968188	2.263542231628549	3.1398940424132284	5.605153682481908	2.420524290856645	5.423117144081187	1.577029359359959	2.737998867532134	-3.019865334964382	6.821649971849145	1.982498534616494	4.197893300129216	7.459331630042602	3.419005274430124	4.2458291996173205	-2.4275166436600437	2.909065229791956	4.526636983767268	5.661998197377791	-3.083047527773352	2.305295693749269	7.116729114152897	0.6898074320378748	5.673006446167209	0.14584782627782863	8.937139929706724	3.5359847868556704	3.2094850821309207	-2.7003404427073905	6.372255371052422	1.1626301539001782	4.700137492601486	0.9036187807767186	-5.165651678393419	1.751933551359662	2.609768611888641	3.504291427151806	7.347778548396225	1.7398974952208832	2.2131248471964726	6.508405186217692	-5.2738970000416385	-0.4070944549816376	7.60078982463942	5.618244592734445	4.5499045009425565	4.7023932516253755	5.288517612798947	4.084851643687286	5.03639489905895	6.888530605269997	4.516672796607345	5.4773653591173925	5.707733271040541	1.3011401418513007	7.075710956048548	5.613807921403614	7.0538265290427615	2.6747075820014192	5.170915659108965	4.662926555096198	-3.8764247798892146	1.517730699376579	-3.6468630959626487	7.169417069850964	1.4811091421338758	-1.7686084707195016	-0.9208898834007113	4.767096848036688	-4.08112532950612	3.0690776890971607	5.880721694414964	4.740312406642317	-3.8107960649407753	2.6802693702210503	5.6592209517683765	-4.216508943608441	-1.7636115178212286	2.9904943313105794	3.442464246033775	3.2237049965820246	3.3936056089018347	-2.909324752807173	3.613366865176507	-2.008592382739828	5.615538074207389	4.752062417508921	3.3806025694541013	2.627941366466621	3.4050277864603804	4.156756939758267	-2.7132863393933064	-0.057598867320149294	5.961498420426054	-0.055404543357358726	-0.8292947192740007	-0.5971128050878033	6.523977579158105	-2.2590658149347465	6.220430092446747	-5.066667001177144	-1.687621520425239	5.937846326383307	-4.9259783968880315	-0.880842772307264	-0.9016031303226254	-2.262967592827514	5.722471510218665	4.683350013676174	-3.9631247106066296	-0.8939015525785381	6.098725248305218	3.329826251135963	-1.8831981452651978	-0.6118392300524724	6.523002534028701	6.294888360627805	3.1912335416166147	-3.9571815021678893	4.335716421935659	2.900391953585775	6.850573964784542	4.7122281843692315	5.274804164925723	2.1267643023497596	6.925895559407385	1.443022720122236	7.642507874748539	3.014006347401705	4.949970061041692	1.471043715700534	8.109012384511322	3.034768081060236	8.145146148800626	0.655096130076678	6.898300517763274	3.022468293657762	7.816115937851391	5.182183171564758	5.726716800096514	-6.288447572504168	-0.051070280591577796	-4.958976192568202	-3.871457481315293	-3.632330494816907	-3.1521409038532093	3.3602804285999484	2.2887539187796815	0.7643675643590414	7.3446613862427865	5.486549094500999	5.918802649763915	3.708345719590326	5.571279669043713	-0.7008001119036589	5.615565921109983	-3.4479565123744402	5.258160495454694	0.2683081799617524	-8.133969713935725	4.207452728204957	-1.4062631873891835	-3.9759830435084114	-0.28751122385384686	4.483372337170008	5.009156968002819	4.033990949667306	4.969989275947567	-1.0849515847385518	-5.82914658045164	4.176531422865008	7.527794120331209	1.4052958847296964	7.182832168026184	5.067184147030223	-4.207574505803355	1.5512808083633993	2.9403980277189565	2.0828619058667273	6.020146806182803	-5.449179779015178	3.198035216623276	0.8686703580518258	-4.5043061795605075	-3.9738285621433613	5.008420579356404	6.032978689412937	-2.4387789190690303	5.996956950621714	-2.0461636313394664	3.475997315965325	-4.442514827493724	-2.4298005744393656	-6.405227139402675	-2.6803638001679895	-2.499367832581039	-2.6351992209882624	5.139538004654176	2.8969577754493745	4.999330196169706	3.9111028217994703	-1.7709043350490583	4.388888146419469	3.5180214082839205	-3.3307978617090543	-5.991674036598482	8.423131967604318	-0.9585671054494868	-2.807044693739031	4.6259817406402695	4.042889084900076	4.7163452218013	3.7340755447325646	6.019240070515922	2.92524337058175	6.911952788015937	0.1891919599725088	4.292659534369187	-0.5684523641599227	8.848799522378794	-3.163425884259427	5.440068416523009	-0.45463950975482376	7.57382816180544	-3.1811009845821343	7.289066746258994	3.3197420621552656	4.51289185388554	-3.0938729946034207	-0.5324873988304779	3.3366100849326896	6.719644128884086	1.501297949282987	6.987254310192773	5.754404343409247	5.877693304839733	5.50349644520094	3.4503306400588207	2.0197308949757913	7.339157813634964	4.481472658095246	-3.762799574232779	1.594731658160554	7.123573738889227	4.828636510192542	-4.254233828470397	1.4094094674712905	8.090274223347972	2.444399406070206	7.672442071020646	-3.409719587120105	0.13068284992288517	-0.4790446305971411	7.085074417585481	-2.4554669060422003	5.929158478471188	3.100750957909254	5.193419919750292	-0.2776532556715302	-7.418743968883316	1.1556469866928676	5.009368597314129	6.446151095537398	1.764253905529807	-1.4903618551600948	-4.195514008347878	5.355484832130614	5.405642053849023	0.5780671488221211	6.183672598927589	-0.6858438676185395	8.156401200305858	2.3636018075269347	-0.6688689775157641	7.885582898581154	-1.4836138137553674	-2.5512362457651783	5.278368896490657	7.000043007512989	3.7630461317393125	6.04604253675416	0.933008410397178	5.174014601370482	-4.544829432357813	4.7033990717468805	-4.062628183242006	-3.8382856618710233	-2.1832012200409037	1.9550254517707208	-6.767284484946397	-3.2275142410010407	6.896337274405165	1.2583396852502382	4.1691724522885005	4.74545804561332	4.937838885009545	4.512056054914452	4.725627527438606
